,pk_cid,proba
0,1309419,0.9933798760708644
1,235814,0.9933798760708644
2,1075423,0.9933798760708644
3,1243961,0.9933798760708644
4,286885,0.9933798760708644
5,156944,0.9933798760708644
6,1267764,0.9933798760708644
7,1100940,0.9933798760708643
8,325610,0.9933798760708643
9,1019086,0.9933798760708643
10,1233659,0.9933798760708643
11,952263,0.9933798760708643
12,1016532,0.9933798760708643
13,1180776,0.9933798760708643
14,149771,0.9933798760708643
15,31972,0.9933798760708643
16,1372129,0.9933798760708643
17,270400,0.9933798760708643
18,189261,0.9933798760708643
19,1020462,0.9933798760708643
20,234244,0.9933798760708643
21,144891,0.9933798760708643
22,1123621,0.9933798760708643
23,1123170,0.9933798760708643
24,152878,0.9933798760708643
25,1007815,0.9933798760708643
26,1126797,0.9933798760708643
27,1258071,0.9933798760708643
28,1389400,0.9933798760708643
29,1005556,0.9933798760708643
30,1115584,0.9933798760708643
31,422525,0.9933798760708643
32,1124880,0.9933798760708643
33,770912,0.9933798760708643
34,576140,0.9933798760708643
35,1138282,0.9933798760708643
36,433666,0.9933798760708643
37,1262263,0.9933798760708643
38,1365339,0.9933798760708642
39,1365282,0.9933798760708642
40,1372890,0.9933798760708642
41,1373211,0.9933798760708642
42,1365679,0.9933798760708642
43,1426016,0.9933798760708642
44,1367032,0.9933798760708642
45,1426707,0.9933798760708642
46,1367051,0.9933798760708642
47,1372370,0.9933798760708642
48,1367247,0.9933798760708642
49,1368056,0.9933798760708642
50,1368510,0.9933798760708642
51,1428917,0.9933798760708642
52,1371110,0.9933798760708642
53,1372353,0.9933798760708642
54,1371921,0.9933798760708642
55,1365051,0.9933798760708642
56,1399892,0.9933798760708642
57,1364854,0.9933798760708642
58,1102341,0.9933798760708642
59,1349844,0.9933798760708642
60,1351559,0.9933798760708642
61,1351670,0.9933798760708642
62,1351736,0.9933798760708642
63,1034784,0.9933798760708642
64,1354410,0.9933798760708642
65,1355067,0.9933798760708642
66,1355154,0.9933798760708642
67,1435896,0.9933798760708642
68,1356170,0.9933798760708642
69,1357243,0.9933798760708642
70,1358331,0.9933798760708642
71,1358523,0.9933798760708642
72,1358668,0.9933798760708642
73,1023713,0.9933798760708642
74,1364722,0.9933798760708642
75,1360798,0.9933798760708642
76,478115,0.9933798760708642
77,1362251,0.9933798760708642
78,1434301,0.9933798760708642
79,1434239,0.9933798760708642
80,1362750,0.9933798760708642
81,1363074,0.9933798760708642
82,1363752,0.9933798760708642
83,1363857,0.9933798760708642
84,1363990,0.9933798760708642
85,1374587,0.9933798760708642
86,1364320,0.9933798760708642
87,1432667,0.9933798760708642
88,1364567,0.9933798760708642
89,1422304,0.9933798760708642
90,1375816,0.9933798760708642
91,1374592,0.9933798760708642
92,1380895,0.9933798760708642
93,1086238,0.9933798760708642
94,1381310,0.9933798760708642
95,1381253,0.9933798760708642
96,1381186,0.9933798760708642
97,1381112,0.9933798760708642
98,1408557,0.9933798760708642
99,1380647,0.9933798760708642
100,1380188,0.9933798760708642
101,1380435,0.9933798760708642
102,1087923,0.9933798760708642
103,1380396,0.9933798760708642
104,1380343,0.9933798760708642
105,1380322,0.9933798760708642
106,1380249,0.9933798760708642
107,1407368,0.9933798760708642
108,1084928,0.9933798760708642
109,1406346,0.9933798760708642
110,1406294,0.9933798760708642
111,1406141,0.9933798760708642
112,764223,0.9933798760708642
113,1382845,0.9933798760708642
114,1383502,0.9933798760708642
115,1405930,0.9933798760708642
116,1405841,0.9933798760708642
117,1383975,0.9933798760708642
118,1405676,0.9933798760708642
119,1384684,0.9933798760708642
120,1385039,0.9933798760708642
121,1385102,0.9933798760708642
122,1385358,0.9933798760708642
123,1405054,0.9933798760708642
124,1380226,0.9933798760708642
125,1380184,0.9933798760708642
126,1374616,0.9933798760708642
127,1417279,0.9933798760708642
128,1378931,0.9933798760708642
129,1378225,0.9933798760708642
130,616300,0.9933798760708642
131,607842,0.9933798760708642
132,1376962,0.9933798760708642
133,1376752,0.9933798760708642
134,1376586,0.9933798760708642
135,1380151,0.9933798760708642
136,594252,0.9933798760708642
137,1437471,0.9933798760708642
138,1420338,0.9933798760708642
139,1375405,0.9933798760708642
140,577710,0.9933798760708642
141,1032282,0.9933798760708642
142,1379145,0.9933798760708642
143,1379617,0.9933798760708642
144,1411418,0.9933798760708642
145,1379635,0.9933798760708642
146,1379637,0.9933798760708642
147,1379646,0.9933798760708642
148,1379667,0.9933798760708642
149,1379739,0.9933798760708642
150,1379855,0.9933798760708642
151,1379856,0.9933798760708642
152,1379877,0.9933798760708642
153,1379913,0.9933798760708642
154,1379937,0.9933798760708642
155,1379938,0.9933798760708642
156,1380057,0.9933798760708642
157,1380089,0.9933798760708642
158,1380145,0.9933798760708642
159,1349302,0.9933798760708642
160,1337122,0.9933798760708642
161,1347073,0.9933798760708642
162,1258158,0.9933798760708642
163,1217514,0.9933798760708642
164,1120855,0.9933798760708642
165,1218166,0.9933798760708642
166,1542840,0.9933798760708642
167,1219263,0.9933798760708642
168,1050613,0.9933798760708642
169,1220277,0.9933798760708642
170,1220348,0.9933798760708642
171,1223053,0.9933798760708642
172,1228168,0.9933798760708642
173,1049523,0.9933798760708642
174,1232337,0.9933798760708642
175,1234903,0.9933798760708642
176,1241138,0.9933798760708642
177,1014390,0.9933798760708642
178,1242239,0.9933798760708642
179,1243416,0.9933798760708642
180,1244104,0.9933798760708642
181,1244344,0.9933798760708642
182,1247640,0.9933798760708642
183,1492069,0.9933798760708642
184,1251441,0.9933798760708642
185,1045158,0.9933798760708642
186,1253321,0.9933798760708642
187,1485079,0.9933798760708642
188,1016520,0.9933798760708642
189,1256251,0.9933798760708642
190,1481106,0.9933798760708642
191,1479875,0.9933798760708642
192,1217226,0.9933798760708642
193,1216060,0.9933798760708642
194,1211137,0.9933798760708642
195,1145044,0.9933798760708642
196,1132931,0.9933798760708642
197,1133225,0.9933798760708642
198,1535928,0.9933798760708642
199,1124972,0.9933798760708642
200,1006295,0.9933798760708642
201,1006314,0.9933798760708642
202,1060815,0.9933798760708642
203,1136722,0.9933798760708642
204,1137742,0.9933798760708642
205,1124639,0.9933798760708642
206,1532750,0.9933798760708642
207,1141292,0.9933798760708642
208,1142287,0.9933798760708642
209,1149718,0.9933798760708642
210,1204624,0.9933798760708642
211,1154973,0.9933798760708642
212,1162747,0.9933798760708642
213,1163824,0.9933798760708642
214,1164621,0.9933798760708642
215,1173617,0.9933798760708642
216,1174082,0.9933798760708642
217,1176805,0.9933798760708642
218,1004590,0.9933798760708642
219,1183301,0.9933798760708642
220,1183965,0.9933798760708642
221,1121989,0.9933798760708642
222,1520228,0.9933798760708642
223,1200798,0.9933798760708642
224,1479525,0.9933798760708642
225,1478161,0.9933798760708642
226,1345889,0.9933798760708642
227,1477823,0.9933798760708642
228,1021675,0.9933798760708642
229,1321053,0.9933798760708642
230,1323224,0.9933798760708642
231,300512,0.9933798760708642
232,1326622,0.9933798760708642
233,1442968,0.9933798760708642
234,1330064,0.9933798760708642
235,335687,0.9933798760708642
236,1441378,0.9933798760708642
237,336613,0.9933798760708642
238,1335346,0.9933798760708642
239,1440705,0.9933798760708642
240,1440704,0.9933798760708642
241,1002243,0.9933798760708642
242,1336262,0.9933798760708642
243,1440384,0.9933798760708642
244,1404621,0.9933798760708642
245,1338191,0.9933798760708642
246,1439938,0.9933798760708642
247,1339728,0.9933798760708642
248,1340168,0.9933798760708642
249,1439608,0.9933798760708642
250,1439432,0.9933798760708642
251,1341936,0.9933798760708642
252,1342923,0.9933798760708642
253,1022858,0.9933798760708642
254,1343468,0.9933798760708642
255,1438244,0.9933798760708642
256,1345550,0.9933798760708642
257,272864,0.9933798760708642
258,1318787,0.9933798760708642
259,1313443,0.9933798760708642
260,1269968,0.9933798760708642
261,1258973,0.9933798760708642
262,1477038,0.9933798760708642
263,1260447,0.9933798760708642
264,1471846,0.9933798760708642
265,1262655,0.9933798760708642
266,1263931,0.9933798760708642
267,1263951,0.9933798760708642
268,1264545,0.9933798760708642
269,1264649,0.9933798760708642
270,1468286,0.9933798760708642
271,1042209,0.9933798760708642
272,1267765,0.9933798760708642
273,1268231,0.9933798760708642
274,1464475,0.9933798760708642
275,245679,0.9933798760708642
276,1275864,0.9933798760708642
277,127588,0.9933798760708642
278,1019185,0.9933798760708642
279,1278591,0.9933798760708642
280,1291660,0.9933798760708642
281,1296211,0.9933798760708642
282,1457590,0.9933798760708642
283,166258,0.9933798760708642
284,1455448,0.9933798760708642
285,1299526,0.9933798760708642
286,1020642,0.9933798760708642
287,1304908,0.9933798760708642
288,221716,0.9933798760708642
289,1385779,0.9933798760708642
